ID,BIRTHDATE,Age,DEATHDATE,SSN,FIRST,LAST,MARITAL,RACE,ETHNICITY,GENDER,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
1fadae3a-a4a6-4202-a7e6-c1d00adff348,6/13/1939,81,,999-59-2957,Timothy142,Beier427,M,white,nonhispanic,M,567 Schamberger Union,Alford,Massachusetts,Berkshire County,,42.30174863,-73.38632977,1616637.66,11333.81
59aeff2c-bfc5-4c77-9fbd-bdd3ae151c0c,7/12/1952,68,,999-59-2978,Dennis979,Wilkinson796,M,white,nonhispanic,M,803 Okuneva Course,Foxborough,Massachusetts,Norfolk County,,42.05154706,-71.28424639,1612486.35,10698.16
ce1d4b8a-d636-44da-b82d-a564780f87ba,1/21/1956,64,,999-59-3254,Carlos172,Valenzuela371,M,white,hispanic,M,228 Ratke Manor,Westport,Massachusetts,Bristol County,,41.61804114,-71.08772932,1643814.45,7773.49
731de1fb-24a9-4147-b879-4fb0a5b82d2a,11/15/1953,66,,999-59-3289,Frederic454,Mann644,M,white,nonhispanic,M,145 Mills Bridge,Boston,Massachusetts,Suffolk County,2136,42.3247717,-71.03720557,1573596.96,7111.21
d26c3af5-99a9-4c70-b4ff-18369dc3e1c0,3/6/1969,51,,999-59-3380,Adelina682,Wilkinson796,M,white,nonhispanic,F,442 Beahan Dam Suite 37,Fall River,Massachusetts,Bristol County,2790,41.70140681,-71.13198502,1056506.31,15142.81
0b177a40-d210-4200-ad8e-db79072f2633,7/10/1972,48,,999-59-3460,Toney527,Welch179,M,white,nonhispanic,M,404 Hartmann Gateway,Kingston,Massachusetts,Plymouth County,,41.98806056,-70.72632499,1280863.56,4922.96
bfa33eb7-0434-47d9-8b41-7d85341065e8,12/16/1982,37,,999-59-3542,Tawny381,Jacobson885,S,white,nonhispanic,F,342 Turcotte Stravenue,Longmeadow,Massachusetts,Hampden County,1106,42.01337841,-72.57624339,816846.7,9433
09774b22-ee4b-475b-8fc2-5504b04e9d25,9/15/1985,35,,999-59-3613,Josue598,Brekke496,M,white,nonhispanic,M,563 Ernser Approach,Ashfield,Massachusetts,Franklin County,,42.50388296,-72.82481172,107554.71,4320.61
eb888f2d-c927-44b2-8f66-d14025912b68,5/16/2006,14,,999-59-3755,Avery919,Gulgowski816,,white,nonhispanic,M,662 Jast Manor Unit 76,Plymouth,Massachusetts,Plymouth County,,41.86118181,-70.63212876,382296.18,2841.52
b2c53adc-0c31-4416-8692-3f9afebaf180,5/27/2017,3,,999-59-3759,Eugenio846,Dibbert990,,asian,nonhispanic,M,267 Kessler Lane Apt 51,Methuen,Massachusetts,Essex County,,42.75652583,-71.14946534,72287.32,1549.08
03703b30-6b3c-48ed-8385-ccd6ef87195e,10/18/1946,73,,999-59-3840,Hiroko446,Goodwin327,M,white,nonhispanic,F,814 Christiansen Parade Suite 85,Phillipston,Massachusetts,Worcester County,,42.60163709,-72.18447754,1682348.99,11981.06
c7ed5972-218a-4097-9fa3-5486ee6db451,8/14/2006,14,,999-59-4154,Damon455,Okuneva707,,white,nonhispanic,M,900 Kulas Fort,Somerset,Massachusetts,Bristol County,2726,41.74463853,-71.23338964,334700.16,3226.48
e2dcf5c5-3507-4c7f-98fc-21cb3ed4debf,9/19/1979,41,,999-59-4264,Steven797,Rutherford999,M,white,nonhispanic,M,636 Moen Avenue Unit 1,Revere,Massachusetts,Suffolk County,,42.39865262,-70.97212119,986675.92,8412.52
d605825b-7b94-4c99-8e6c-fe5fe17f32d6,7/28/2006,14,,999-59-4278,Wava789,Reynolds644,,white,nonhispanic,F,128 Jast Passage,Haverhill,Massachusetts,Essex County,1832,42.7847348,-71.09913002,333075.18,3354.8
a5a6dabc-b1c7-45cf-8058-6d1c76370f5d,4/8/2013,7,,999-59-4336,Hiroko446,Kuphal363,,white,nonhispanic,F,1002 Blick Orchard,Westford,Massachusetts,Middlesex County,,42.55634457,-71.41336198,148647.89,2361.52
7fa04405-4ad0-44c2-ab57-b8e433757c4e,4/16/1937,83,7/4/12,999-59-4372,Terra840,Kautzer186,M,white,nonhispanic,F,622 Wiza Vale Unit 6,Sutton,Massachusetts,Worcester County,,42.1573251,-71.72019954,1680955.04,14963.54
c1c69d72-5d84-493c-b9fd-32b364511708,2/6/1976,44,,999-59-4513,Laurie826,Bosco882,S,white,nonhispanic,F,1044 Murazik Junction,Hopkinton,Massachusetts,Middlesex County,,42.24310458,-71.52005598,918396.2,7028.97
2da55b23-e9f8-4730-8645-9b727c07e5fc,10/18/1921,98,,999-59-4605,Gerry91,Padberg411,S,white,nonhispanic,M,840 Kovacek Road Suite 63,Cambridge,Massachusetts,Middlesex County,2138,42.31947472,-71.11124538,1518893.05,15001.86
8f67ccbc-a549-45e4-9a58-11cdd2c7308c,5/14/1987,33,,999-59-4647,Julius90,Kuhlman484,M,white,nonhispanic,M,1026 Prohaska Landing,Boston,Massachusetts,Suffolk County,2122,42.35014979,-71.03914642,876704.56,2648.12
cf254c28-a05a-4e70-84f5-14a802f4b6a1,1/4/1954,66,,999-59-4763,Carol737,Walker122,M,white,nonhispanic,M,722 Price Gateway,Attleboro,Massachusetts,Bristol County,2861,41.88278019,-71.31227743,1492083.51,6286.08
e663d034-cf5b-40dc-b236-2a193a6b4dd3,6/9/1938,82,,999-59-4796,Earle679,Kuvalis369,S,white,nonhispanic,M,187 Nienow Estate Unit 79,Yarmouth,Massachusetts,Barnstable County,,41.63902564,-70.26042315,290856.56,27584.74
2d467efe-6d7b-4cff-b3ed-cd3aa7d07870,2/25/1911,109,,999-59-4809,Regine404,Denesik803,S,white,nonhispanic,F,919 Strosin Promenade Apt 41,Lowell,Massachusetts,Middlesex County,1851,42.63947265,-71.30500807,509600.71,43973.32
5ccaa120-2fab-43a1-a83f-3067c6fe086e,8/31/1992,28,,999-59-4813,Roderick835,Ullrich385,M,white,nonhispanic,M,1009 Considine Highlands,Lunenburg,Massachusetts,Worcester County,,42.54077684,-71.70284719,684067.33,4502.96
d626eb3f-4662-45c6-8b53-ab815bef0df0,4/4/1982,38,,999-59-4905,Eusebio566,Cremin516,M,white,hispanic,M,915 Legros Neck Apt 5,Lynn,Massachusetts,Essex County,1905,42.48275396,-70.85785433,964688.07,3758
9fb0cd5f-f895-4aab-b449-b064d3eafde0,6/6/1992,28,,999-59-4923,Gustavo235,Cremin516,S,black,nonhispanic,M,666 Wisoky Highlands Unit 3,Boston,Massachusetts,Suffolk County,2119,42.31302471,-71.15192498,640735.28,2985.56
a095988a-0cfa-4bc7-b7bf-e37733c63958,12/4/1952,67,,999-59-4986,Katy259,Berge125,M,asian,nonhispanic,F,1040 Hoppe Union Apt 37,Newton,Massachusetts,Middlesex County,2467,42.33987982,-71.29658981,1368263.77,10083.97
2b0db64c-29df-452b-a052-a6de5969846d,9/11/1946,74,,999-59-4995,Débora815,Nájera755,M,black,hispanic,F,911 Wintheiser Vista Apt 13,Uxbridge,Massachusetts,Worcester County,,42.09734318,-71.66801611,1345420.58,13424.8
f5b770d4-d4b9-4c44-987a-9d08872c8cf3,8/21/1979,41,,999-59-5026,Rosa195,Montalvo564,M,asian,hispanic,F,679 Erdman Lock Apt 89,Lowell,Massachusetts,Middlesex County,1854,42.65379193,-71.319653,804430.71,14424.68
dc1c7d10-d50e-403c-8982-a0e82aab4fa8,12/9/1972,47,,999-59-5031,Jaime666,Reinger292,M,white,nonhispanic,F,752 Bednar Village,Taunton,Massachusetts,Bristol County,2767,41.84621509,-71.02856819,1030222.38,9163.36
4aabb072-d2bf-49e8-a8e1-d39db22d470a,2/1/1983,37,,999-59-5086,Britteny287,Jakubowski832,M,white,nonhispanic,F,730 Hodkiewicz Track Unit 32,Malden,Massachusetts,Middlesex County,2155,42.41896717,-71.04006732,69758.49,2540.6
a26b6123-b90b-4e09-aafb-1caa04ffee68,9/25/1970,50,9/17/18,999-59-5145,Sherilyn598,Kilback373,S,black,nonhispanic,F,227 MacGyver Orchard,Boston,Massachusetts,Suffolk County,2111,42.2849178,-71.00633293,940053.43,8770.61
432e3b2f-c7be-4511-a354-0e9aa46e301d,4/21/2011,9,,999-59-5193,Diana207,Santiago500,,black,hispanic,F,129 Kulas Light,Essex,Massachusetts,Essex County,,42.61892654,-70.7941745,191805.87,2718.16
1ab5eb78-6c10-4f12-b156-66de10e67654,12/4/1991,28,,999-59-5224,Belva820,Walter473,M,white,nonhispanic,F,1029 Howe Brook Apt 57,Boston,Massachusetts,Suffolk County,2151,42.3848821,-71.0544758,620454.77,4665.23
43fe75b1-f61f-4a85-a887-58635c7e4764,7/29/1955,65,,999-59-5247,Gaston250,Ortiz186,M,white,nonhispanic,M,837 Stokes Trail,Sandwich,Massachusetts,Barnstable County,,41.76304377,-70.47763361,1329808,5593.56
748053df-13e4-41df-83a1-6a794323ee11,12/2/1993,26,,999-59-5252,Corine538,Walter473,,black,nonhispanic,F,238 Bailey Boulevard,Boston,Massachusetts,Suffolk County,2108,42.2867175,-71.1370987,600965.48,6656.08
c96df03e-9240-40c2-bb5a-a18cc8bd320c,10/7/1998,21,,999-59-5262,Mel236,Beahan375,,white,nonhispanic,M,773 Schmidt Vista Apt 67,Lexington,Massachusetts,Middlesex County,2420,42.42444236,-71.23122106,549212.95,3952.2
c70992c9-ff13-467b-9032-1901506edeef,6/17/1959,61,3/11/20,999-59-5266,Emerson869,Hagenes547,M,white,nonhispanic,M,436 Mills Wynd Apt 14,Saugus,Massachusetts,Essex County,,42.47167809,-71.00450073,1259694.82,5741.04
51692bb4-9464-419a-b8c4-da72d1ffe7fb,11/12/2003,16,,999-59-5334,Ben667,McClure239,,white,hispanic,M,896 Bahringer Rue,Boston,Massachusetts,Suffolk County,2152,42.36074525,-71.08688052,399941.36,3413.92
0d1ee94f-50fb-4ab6-91f3-886c78960c0e,5/3/1970,50,,999-59-5373,Rubén780,Chavarría957,S,black,nonhispanic,M,541 Price Branch,Gardner,Massachusetts,Worcester County,,42.58524709,-71.959821,157889.57,16122.14
feeccd57-11e5-4825-bc20-5cd20b6e30e5,7/24/1942,78,,999-59-5384,Mayra756,Kertzmann286,M,white,nonhispanic,F,101 Grimes Fork Suite 9,Dennis,Massachusetts,Barnstable County,2638,41.68925629,-70.15943697,1451574.2,31693.88
8dafa1bb-2e41-4d5c-a138-98ab4689d318,12/7/1938,81,3/10/20,999-59-5514,Blaine377,Swaniawski813,M,white,hispanic,M,796 Welch Plaza,Natick,Massachusetts,Middlesex County,,42.30794425,-71.31237232,1384520.73,14938.88
5698495a-8d8b-47e0-bfeb-795d8d6c332d,6/9/1961,59,,999-59-5518,Anthony633,Dickens475,M,white,nonhispanic,M,318 Kemmer Rapid Suite 30,Westwood,Massachusetts,Norfolk County,,42.1699434,-71.18560059,1363915.56,7032.65
a900b3ac-deef-475e-b81e-976c6e74ed3f,8/23/2004,16,,999-59-5536,Stephine916,Fay398,,white,nonhispanic,F,485 Kulas Terrace Unit 14,Billerica,Massachusetts,Middlesex County,,42.52166423,-71.29446617,34135.02,270.8
38a4fd9c-ec63-4ab1-9da3-cbafc52bbc4d,2/5/1996,24,,999-59-5537,Harold594,Langworth352,,white,nonhispanic,M,900 Padberg Esplanade,Littleton,Massachusetts,Middlesex County,,42.56191548,-71.5151011,501091.43,2944.72
30dac151-db97-4150-9915-cde1c469f717,7/1/1970,50,,999-59-5648,Alden634,Considine820,M,asian,nonhispanic,M,612 Nolan Hollow Apt 95,Natick,Massachusetts,Middlesex County,,42.2955682,-71.38344529,1272773.11,6787.76
7c7f694a-3322-4ad0-b9bd-0d2127182e25,9/29/1983,36,,999-59-5651,Yer774,Wiegand701,M,white,nonhispanic,F,910 Ratke Branch,Beverly,Massachusetts,Essex County,1915,42.56390576,-70.86825127,723623.05,6434.59
65658fe1-8a46-448a-afca-bc057a124e9b,5/28/2014,6,,999-59-5752,Annamarie398,Langworth352,,white,nonhispanic,F,1098 Murazik Grove Apt 43,Wellesley,Massachusetts,Norfolk County,,42.34673212,-71.27529541,129750,2045.72
6a13e7fe-3531-4c66-835c-7422d7899162,6/11/1953,67,3/10/55,999-59-5805,Lisbeth69,Stoltenberg489,,black,nonhispanic,F,617 Sawayn Bay,Sudbury,Massachusetts,Middlesex County,,42.35489269,-71.40464168,38457.54,442.44
ff1327c9-e618-40f2-b125-166fe79ea4ab,10/18/1993,26,,999-59-5848,Asa127,Block661,,white,nonhispanic,M,140 Rohan Street Suite 50,Boston,Massachusetts,Suffolk County,2136,42.31554351,-71.11187961,709755.25,2719.8
33f496a0-117b-437a-a040-b27795d44cc0,4/18/2003,17,,999-59-5879,Irwin931,Raynor401,,white,nonhispanic,M,856 Hyatt Rapid,Peabody,Massachusetts,Essex County,1960,42.50123624,-70.9328557,372744.01,3237.24
b5d5949c-8b6f-463e-a90d-66cd987a05a7,1/9/2008,12,,999-59-5969,Ronnie7,Heaney114,,white,nonhispanic,F,169 Fay Port,Leverett,Massachusetts,Franklin County,,42.42879387,-72.43765844,269681.16,3687.24
55797f6c-b0a1-4515-bc80-5e2dff736232,1/4/1936,84,6/22/74,999-59-6004,Trinidad33,Hane680,M,black,nonhispanic,M,252 Collins Crossing,Peabody,Massachusetts,Essex County,,42.51132007,-70.96687609,980887.15,5066.17
65f06b2c-6439-4795-8bba-94e04083082a,8/30/1925,95,,999-59-6013,Joselyn874,Runolfsson901,S,white,nonhispanic,F,748 Connelly Vale,Acushnet,Massachusetts,Bristol County,,41.75808179,-70.92891814,1608478.91,32662.62
9723e0d2-7f33-42f6-837e-e6e1f2d25171,10/12/1952,67,10/27/15,999-59-6099,Blythe746,Cummings51,M,white,nonhispanic,F,1052 Carter Walk Apt 23,Braintree,Massachusetts,Norfolk County,2184,42.20829971,-71.05023134,32796.65,2420.6
f0c4a469-d91f-40c2-8b56-3655ce5d6e27,2/8/1958,62,1/23/61,999-59-6153,Van763,Casper496,,white,nonhispanic,M,942 Mann Crossroad Unit 66,Brockton,Massachusetts,Plymouth County,2302,42.08765478,-71.02573979,78557.95,829.92
86cd480a-5f8e-4f25-a65a-531354d0706f,2/25/1911,109,10/3/15,999-59-6229,Jackeline690,Schroeder447,M,white,nonhispanic,F,874 Harvey Green,Lowell,Massachusetts,Middlesex County,1852,42.68621493,-71.30889418,485143.06,69365.73
e735cf41-27b5-44a4-b0d6-96bc3ffc8b8c,4/5/1964,56,,999-59-6398,Constance642,O'Reilly797,M,white,nonhispanic,F,636 Prohaska Annex Unit 16,Wayland,Massachusetts,Middlesex County,,42.36864197,-71.38296762,39257.78,5008.2
7c18ce30-1c36-4012-91ad-a72886408e46,2/27/1959,61,,999-59-6480,Brad867,Parker433,M,white,nonhispanic,M,860 Bogan Orchard Unit 94,Quincy,Massachusetts,Norfolk County,2171,42.23475269,-71.12384505,1630292.15,4497.16
419712a0-e314-4253-a21a-ca442c4f6248,2/5/1991,29,,999-59-6497,Jasper743,Muller251,M,white,nonhispanic,M,241 Hauck Mall,Lynn,Massachusetts,Essex County,1906,42.47709942,-70.93573739,708614.44,3343.04
d359fcce-7d3d-4dd6-8103-53b4264ccf7e,6/30/2009,11,,999-59-6525,Dixie159,Streich926,,white,nonhispanic,F,291 Hickle Center,Lowell,Massachusetts,Middlesex County,1851,42.66020257,-71.31403174,251226.7,2690.68
b3f2e9da-fa16-4eb9-927d-99e20fbbc10d,8/23/1985,35,,999-59-6592,Rebeca548,Menchaca276,S,white,hispanic,F,100 Brown Club Unit 6,Agawam,Massachusetts,Hampden County,1001,42.09929689,-72.69529853,706002.69,5705.18
57fe8619-cd2d-474d-9ad7-b914167f60d4,9/14/2009,11,,999-59-6605,Wesley533,Carroll471,,white,nonhispanic,M,208 Pacocha Bridge Unit 47,Brookfield,Massachusetts,Worcester County,,42.21142345,-72.1554968,260551.75,2967.32
6ac7d2cb-d2a5-468e-b120-c8de834f69ea,4/16/1913,107,3/28/20,999-59-6610,Kayla528,Barrows492,M,white,nonhispanic,F,232 Nitzsche Trail Suite 10,Shrewsbury,Massachusetts,Worcester County,,42.2477581,-71.75180184,1546600.55,25789.96
c9441e83-a032-4a18-80c2-47908f5d4865,11/8/1937,82,11/2/18,999-59-6618,Noble66,Jacobi462,M,white,nonhispanic,M,326 Grady Trailer Unit 60,Belmont,Massachusetts,Middlesex County,2472,42.3968932,-71.17882774,1697103.29,10719.36
b401d5af-c075-401b-8920-06349d346289,3/17/1956,64,,999-59-6834,Merry217,Mann644,M,white,nonhispanic,F,942 Raynor Key,Halifax,Massachusetts,Plymouth County,,42.03392818,-70.88076418,1358518.77,40448.55
581e3e4e-726e-4f41-aa01-12ea15e12559,3/24/1977,43,,999-59-6870,Kermit56,Gottlieb798,M,white,nonhispanic,M,643 Beatty Neck Apt 99,Milton,Massachusetts,Norfolk County,,42.27126996,-71.06381724,1155669.37,4552.16
99600701-b8e6-4630-8d9b-5b4745a25023,3/9/2002,18,,999-59-6977,Roman389,Beatty507,,white,nonhispanic,M,918 Keebler Gardens,Weymouth,Massachusetts,Norfolk County,2191,42.21411145,-70.92530696,492945.32,2827.32
579995a0-666c-4231-80f0-7be32c996053,12/26/1917,102,,999-59-7084,Clarisa227,Price929,M,white,nonhispanic,F,1005 Zieme Boulevard,Winthrop,Massachusetts,Suffolk County,,42.3272062,-70.94576272,1440214.2,21659.57
1b2b31c3-dd5e-448e-b87d-1608470cf91e,10/1/1930,90,4/20/12,999-59-7273,Sharmaine326,Jones311,S,white,nonhispanic,F,730 Hermann Approach,Marlborough,Massachusetts,Middlesex County,1752,42.32521661,-71.52756909,304336.14,9379.04
a84abed1-c5a0-4293-a160-e519cf5dcf1c,1/18/1993,27,,999-59-7374,Jeanmarie510,Buckridge80,S,white,nonhispanic,F,396 Bernier Park,Newton,Massachusetts,Middlesex County,,42.39317118,-71.13877488,91369.65,12001.85
1d8b9577-726f-44f9-bbe6-a5d5b672aa45,4/25/1963,57,,999-59-7472,Jenell974,Goldner995,M,native,nonhispanic,F,969 Kiehn Well Apt 53,Winthrop,Massachusetts,Suffolk County,2152,42.38379943,-70.97746104,1191723.16,8196.64
fb5fa39d-8e2f-4c59-b3a8-07199e858908,8/3/1945,75,,999-59-7539,Mittie376,Rolfson709,M,white,nonhispanic,F,274 Murazik Trafficway Unit 58,Montgomery,Massachusetts,Hampden County,,42.18360098,-72.88461375,1520248.86,13762.25
e76e8e51-65e0-479d-b89c-cc3c085b389e,12/1/1982,37,,999-59-7559,Shelby741,Kunde533,M,white,nonhispanic,F,504 Murphy Fork Unit 88,Fall River,Massachusetts,Bristol County,2721,41.67517192,-71.15359472,119745.54,9883.46
b7f097dd-7dc6-401d-8c48-67078689d05c,5/27/1988,32,,999-59-7606,Marisol435,Enríquez603,S,black,hispanic,F,134 Collier Vista Unit 1,Boston,Massachusetts,Suffolk County,2199,42.31978439,-70.9904678,688765.12,5481.74
c18b595c-3c3c-40c4-abb5-a55a41a27d98,10/17/1974,45,,999-59-7683,Carson894,Considine820,M,white,nonhispanic,M,467 Dach Crossroad,Orange,Massachusetts,Franklin County,1364,42.61903348,-72.30917035,992991.89,10625.57
d4475293-d923-45e2-b0f9-021bbc7c5b85,9/1/1942,78,,999-59-7992,Haywood675,Tillman293,M,black,nonhispanic,M,693 Schaefer Meadow Apt 75,Longmeadow,Massachusetts,Hampden County,1106,42.00214308,-72.58470863,1527678.48,10059.65
2f1f23ed-9ce7-42ff-b16f-5652eeaa491a,8/13/1946,74,2/3/81,999-59-8122,Eusebio566,Schulist381,M,white,nonhispanic,M,511 Graham Union Suite 58,Malden,Massachusetts,Middlesex County,2155,42.43637028,-71.06238564,718954.22,2949.6
d6518d36-2a9a-4068-ab2e-b1fe00e9e53e,10/30/1998,21,,999-59-8295,Tom274,Gutkowski940,,white,nonhispanic,M,153 White Alley,Chicopee,Massachusetts,Hampden County,1020,42.14016285,-72.59618658,549541.5,7221.04
b4ed7f5f-503f-4672-abbf-8575f89b78db,4/18/1948,72,,999-59-8400,Winston220,Green467,M,white,nonhispanic,M,183 Romaguera Pathway,Middleborough,Massachusetts,Plymouth County,,41.92154398,-70.83979911,1433329.33,7086.27
c3e2d8cf-3300-44a4-81a2-fae724210c5b,1/1/1957,63,,999-59-8479,Gerardo48,Montoya249,M,white,hispanic,M,1010 White Drive Apt 20,Newton,Massachusetts,Middlesex County,,42.34105385,-71.18508522,1451603.67,5771.96
a79bd8d9-aed7-434c-b3be-cbb6b54b7f9a,3/9/1930,90,3/24/20,999-59-8574,Garland107,Ullrich385,M,white,nonhispanic,M,973 Heathcote Bay Suite 61,Amesbury,Massachusetts,Essex County,,42.82519078,-70.99719397,1662336.38,20334.92
5a892cee-0abf-43ae-8479-f35d6e88b104,10/10/1970,49,,999-59-8608,Pinkie318,Kassulke119,M,white,nonhispanic,F,611 Kuvalis Spur Suite 37,Holyoke,Massachusetts,Hampden County,1040,42.1988376,-72.68855848,1103822.58,6764.89
45b21dca-5d41-40f2-be16-010d97664b08,3/9/1930,90,10/2/17,999-59-8627,Rodolfo763,Cormier289,M,white,nonhispanic,M,1081 Bradtke Flat,Amesbury,Massachusetts,Essex County,,42.80982964,-70.98605091,1559329.49,14964.11
b65a8bed-7874-48c6-a8a8-2f8e9dcaa285,9/3/2003,17,,999-59-8736,Johnathon489,Brekke496,,white,nonhispanic,M,690 Marks Vale Apt 32,Barnstable,Massachusetts,Barnstable County,2672,41.68890687,-70.26564498,51546.42,3463.58
f58ecc1f-9764-4469-a691-6be0b3322adb,12/17/2009,10,,999-59-8817,Noble66,Schaefer657,,white,nonhispanic,M,805 Harvey Arcade Apt 55,Chelmsford,Massachusetts,Middlesex County,,42.6056593,-71.34743817,255253.69,3352.28
0e02ab48-c32b-4010-b758-7d1cebed6f7c,8/30/1965,55,,999-59-8847,Gregorio366,Wilderman619,M,white,nonhispanic,M,655 Bins Trace Suite 55,New Bedford,Massachusetts,Bristol County,2747,41.66566183,-70.98448186,1385525.26,4707.09
f0d5cb09-3060-4b56-ac31-cb235512ce31,1/13/1982,38,,999-59-8869,Mireya881,Senger904,M,white,nonhispanic,F,832 Ankunding Haven Apt 71,Cambridge,Massachusetts,Middlesex County,2472,42.36505774,-71.14817463,991973.33,6372.8
f9b8c205-e7c6-4ce2-aa41-d0cc3901ed15,6/27/1990,30,,999-59-8942,Morton637,Ebert178,M,white,nonhispanic,M,300 Kirlin Trace,Plymouth,Massachusetts,Plymouth County,2360,41.90905177,-70.61799753,757263.96,4085.48
e25f1f6f-cc46-4a1d-8a7d-88289443413b,10/9/1971,48,,999-59-9011,Emilie407,Keeling57,S,asian,nonhispanic,F,846 Marvin Approach Unit 12,Lowell,Massachusetts,Middlesex County,1854,42.67475734,-71.28627783,1032021.16,7819.68
b15078ec-255c-4aa8-b08c-91bc1682f305,9/14/1925,95,3/25/40,999-59-9051,Elene949,Kuvalis369,,white,nonhispanic,F,506 Lindgren Throughway Unit 68,Manchester-by-the-Sea,Massachusetts,Essex County,,42.61227515,-70.76248992,334760.21,1893.12
1997c7b2-8635-4016-8f86-5b7a371f1321,5/11/1946,74,9/26/64,999-59-9149,Kip442,Swift555,,white,nonhispanic,M,836 Bergstrom Dale,Springfield,Massachusetts,Hampden County,1106,42.07377715,-72.48465119,380852.51,1622.28
632c8ac5-ab84-4a22-ad6f-b7786d5e53b0,12/26/1970,49,,999-59-9323,Pierre431,Kertzmann286,M,white,nonhispanic,M,544 Aufderhar Course Suite 21,Lawrence,Massachusetts,Essex County,1843,42.67330855,-71.1556939,1249139.65,4232.96
ec12434f-c410-4fad-a71c-dcc7d57e6eb8,6/8/1972,48,,999-59-9489,Larisa542,Fahey393,M,white,nonhispanic,F,496 Gutkowski Club Apt 25,Holliston,Massachusetts,Middlesex County,,42.15461931,-71.40632639,29938.46,1314.04
ea016d5b-11b5-432b-bfa7-93cd848f5c75,5/27/1988,32,,999-59-9503,Luther918,Johnston597,M,asian,nonhispanic,M,792 Morissette Grove Apt 84,Somerville,Massachusetts,Middlesex County,2145,42.40141998,-71.06011597,848422.43,2703.12
9c2eb1a4-8edb-4ed1-8e80-83aede5ee7e2,7/5/1951,69,,999-59-9527,Scott935,Funk324,S,white,nonhispanic,M,681 Prosacco Ferry,Worcester,Massachusetts,Worcester County,1606,42.20493877,-71.89272961,50212.82,2348.13
b4fcf46b-3e81-4f31-b556-4a06943c745b,6/11/1914,106,3/12/20,999-59-9532,Gladis186,Christiansen251,M,white,hispanic,F,331 Hegmann Throughway,Brockton,Massachusetts,Plymouth County,2302,42.10022652,-71.00275211,1485808.06,20672.71
07130df1-6fe4-439b-ae28-007d660f38e1,11/26/1968,51,,999-59-9731,Herschel574,Jacobson885,M,white,nonhispanic,M,346 Kiehn Promenade,Dracut,Massachusetts,Middlesex County,,42.71432662,-71.25705479,1119939.76,5095.28
bcebd38b-54f0-4414-bfe4-71c66b48ef3f,7/4/1965,55,,999-59-9803,Miguel Ángel46,Espino352,M,white,hispanic,M,814 McCullough Loaf Unit 20,Ipswich,Massachusetts,Essex County,,42.68851089,-70.80267926,169147.82,6409.31
4238bcc0-0a5d-4333-8bc1-21251919e897,9/19/1916,104,4/4/81,999-59-9853,Zana914,Kub800,S,white,nonhispanic,F,527 Ernser Rest Suite 1,Leicester,Massachusetts,Worcester County,,42.22757283,-71.89107164,47860.43,1798.16
03623a00-6bad-4fc7-9f5a-fbdccaf45ed2,1/7/1936,84,,999-60-1013,Newton741,Hilll811,M,white,nonhispanic,M,804 Feest Annex,Barnstable,Massachusetts,Barnstable County,2632,41.60932986,-70.26080985,1737066.42,35913.7
2d5ff94c-20d7-438f-ab78-7a7eac10633d,2/28/1941,79,,999-60-1125,Avery919,Spinka232,S,black,hispanic,M,799 Gottlieb Mission,Springfield,Massachusetts,Hampden County,,42.11247208,-72.63608841,91639.89,8683.94
d179643f-3141-4667-8b94-d83db328141d,9/21/1975,45,,999-60-1298,Erma609,Nitzsche158,M,black,nonhispanic,F,773 Jones Trailer,Brookline,Massachusetts,Norfolk County,2215,42.34892977,-71.13163013,1067360.79,5160.36
11c29119-99e1-4342-9a59-bebcce20c8c0,3/23/1969,51,,999-60-1380,Johnie961,Smith67,M,white,nonhispanic,M,870 Tromp Crossing Suite 26,Beverly,Massachusetts,Essex County,,42.5486915,-70.90393092,1299118.88,5805.32
e810c04a-27ac-4881-9b4a-b2272de800da,7/21/1985,35,,999-60-1540,Teena223,Balistreri607,M,white,nonhispanic,F,941 Torphy Lodge Apt 68,Charlton,Massachusetts,Worcester County,,42.09155765,-72.00611159,884970.44,9574.52
efb2550b-bd62-4ecf-8d38-9dd2e9d1d67d,10/10/1958,61,,999-60-1549,Porter490,Morar593,S,asian,nonhispanic,M,679 Abshire Ferry,New Bedford,Massachusetts,Bristol County,,41.58882419,-70.94953865,1343246.16,17209.21
ee224734-d891-4dbf-83ad-d5cbb463cae1,10/27/1961,58,,999-60-1566,Nicolas769,Rau926,S,white,nonhispanic,M,1051 Corkery Lock,Worcester,Massachusetts,Worcester County,1608,42.26795172,-71.82932776,1345117.03,5088.68
b1fabe16-0fbe-4ded-82d1-c2664fe905a7,3/11/1978,42,,999-60-1577,Owen89,Bosco882,M,white,nonhispanic,M,928 Prohaska Dam,Acton,Massachusetts,Middlesex County,,42.47675602,-71.41161256,975836.18,5121.2
ee884ad8-c0d5-41b0-a9df-7474c00f555a,11/13/1996,23,,999-60-1638,Jinny850,Kunze215,,asian,nonhispanic,F,108 Bergstrom Bridge Unit 24,Brookline,Massachusetts,Norfolk County,2445,42.28412202,-71.11404482,578263.73,5155.4
95f6c8d1-803a-4fcc-aed2-ea7ef3abfc59,10/5/1929,91,4/15/11,999-60-1745,Jacques50,Thiel172,M,white,nonhispanic,M,882 Koelpin Byway Suite 10,Dennis,Massachusetts,Barnstable County,2638,41.69220354,-70.23945135,1389568.61,9342.24
